Freq,CISPR32A_AVG,CISPR32A_QP,CISPR32B_AVG,CISPR32B_QP,MAG1_RAW,MAG1_AVG,MAG1_PEAK,MAG2_RAW,MAG2_AVG,MAG2_PEAK
309448.242188,8913.0000000000,0,2000.0000000000,0,315.6910249958,0,997.5836389868,0,3.6962735036,0,12.1816089949,0,75.7147927351,0,0.0000740434,0,0.0001131099,0,0.0006901437,0
311279.296875,8913.0000000000,0,2000.0000000000,0,313.9150340124,0,991.9715074791,0,3.6208107496,0,11.5730779439,0,74.7406015880,0,0.0000476442,0,0.0000749632,0,0.0004987750,0
313110.351563,8913.0000000000,0,2000.0000000000,0,312.1593630766,0,986.4235873220,0,3.1604394175,0,10.5842666950,0,70.2631128532,0,0.0000322177,0,0.0000515964,0,0.0003655201,0
314941.406250,8913.0000000000,0,2000.0000000000,0,310.4236628931,0,980.9387747421,0,2.4790230220,0,9.4530212417,0,67.1440384717,0,0.0000233256,0,0.0000374089,0,0.0002716850,0
316772.460938,8913.0000000000,0,2000.0000000000,0,308.7075921553,0,975.5159912106,0,1.7917770482,0,8.4253732365,0,62.8552034835,0,0.0000179334,0,0.0000286492,0,0.0002190704,0
318603.515625,8913.0000000000,0,2000.0000000000,0,307.0108173179,0,970.1541827246,0,1.2444780131,0,7.5904703860,0,57.8343938919,0,0.0000142979,0,0.0000230691,0,0.0001920821,0
320434.570313,8913.0000000000,0,2000.0000000000,0,305.3330123772,0,964.8523191121,0,0.8655481709,0,6.9040397494,0,52.5878464949,0,0.0000116223,0,0.0000193753,0,0.0001734544,0
322265.625000,8913.0000000000,0,2000.0000000000,0,303.6738586585,0,959.6093933608,0,0.6198450542,0,6.3152932443,0,49.0459307315,0,0.0000096380,0,0.0000168302,0,0.0001599564,0
324096.679688,8913.0000000000,0,2000.0000000000,0,302.0330446107,0,954.4244209699,0,0.4654823729,0,5.8296942832,0,47.8737725422,0,0.0000082457,0,0.0000150020,0,0.0001494716,0
325927.734375,8913.0000000000,0,2000.0000000000,0,300.4102656085,0,949.2964393227,0,0.3689696152,0,5.4786268506,0,46.6674099302,0,0.0000073370,0,0.0000136306,0,0.0001405278,0
327758.789063,8913.0000000000,0,2000.0000000000,0,298.8052237598,0,944.2245070810,0,0.3043320693,0,5.2657425723,0,44.8566749052,0,0.0000067715,0,0.0000125607,0,0.0001321390,0
329589.843750,8913.0000000000,0,2000.0000000000,0,297.2176277211,0,939.2077035987,0,0.2556214460,0,5.1580741117,0,43.6961110859,0,0.0000064348,0,0.0000116999,0,0.0001238154,0
331420.898438,8913.0000000000,0,2000.0000000000,0,295.6471925176,0,934.2451283557,0,0.2188615468,0,5.1211330429,0,44.7542988309,0,0.0000062699,0,0.0000109991,0,0.0001155507,0
333251.953125,8913.0000000000,0,2000.0000000000,0,294.0936393700,0,929.3359004092,0,0.1949231599,0,5.1339177568,0,44.1568500625,0,0.0000061909,0,0.0000104499,0,0.0001077226,0
335083.007813,8913.0000000000,0,2000.0000000000,0,292.5566955265,0,924.4791578637,0,0.1805327968,0,5.1705127240,0,41.1298357931,0,0.0000060283,0,0.0000100657,0,0.0001008297,0
336914.062500,8913.0000000000,0,2000.0000000000,0,291.0360941007,0,919.6740573581,0,0.1689165664,0,5.1935212775,0,40.3270912808,0,0.0000056262,0,0.0000098396,0,0.0000951309,0
338745.117188,8913.0000000000,0,2000.0000000000,0,289.5315739140,0,914.9197735684,0,0.1564529108,0,5.1736283494,0,41.2594509501,0,0.0000049839,0,0.0000097257,0,0.0000905345,0
340576.171875,8913.0000000000,0,2000.0000000000,0,288.0428793442,0,910.2154987277,0,0.1453330073,0,5.1157492689,0,41.4825635048,0,0.0000042954,0,0.0000096649,0,0.0000868321,0
342407.226563,8913.0000000000,0,2000.0000000000,0,286.5697601774,0,905.5604421607,0,0.1387042400,0,5.0645915660,0,40.2742892438,0,0.0000037694,0,0.0000096168,0,0.0000838879,0
344238.281250,8913.0000000000,0,2000.0000000000,0,285.1119714660,0,900.9538298326,0,0.1347824711,0,5.0701312509,0,41.9932737001,0,0.0000034175,0,0.0000095650,0,0.0000815248,0
346069.335938,8913.0000000000,0,2000.0000000000,0,283.6692733902,0,896.3949039131,0,0.1295088064,0,5.1354506337,0,44.1777275800,0,0.0000031251,0,0.0000095038,0,0.0000793820,0
347900.390625,8913.0000000000,0,2000.0000000000,0,282.2414311246,0,891.8829223537,0,0.1220400817,0,5.2093497179,0,45.7188769070,0,0.0000028550,0,0.0000094271,0,0.0000775378,0
349731.445313,8913.0000000000,0,2000.0000000000,0,280.8282147082,0,887.4171584779,0,0.1148367575,0,5.2376369505,0,47.4340317412,0,0.0000026890,0,0.0000093388,0,0.0000829073,0
351562.500000,8913.0000000000,0,2000.0000000000,0,279.4293989191,0,882.9969005844,0,0.1107739554,0,5.2166114949,0,47.8412248418,0,0.0000027347,0,0.0000092572,0,0.0000886133,0
353393.554688,8913.0000000000,0,2000.0000000000,0,278.0447631527,0,878.6214515624,0,0.1100141993,0,5.1968846912,0,47.7856429482,0,0.0000030849,0,0.0000092114,0,0.0000943820,0
355224.609375,8913.0000000000,0,2000.0000000000,0,276.6740913035,0,874.2901285191,0,0.1106775327,0,5.2430711747,0,48.6339413496,0,0.0000037708,0,0.0000092419,0,0.0001001828,0
357055.664063,8913.0000000000,0,2000.0000000000,0,275.3171716513,0,870.0022624181,0,0.1118072728,0,5.3764339392,0,51.7960844440,0,0.0000046709,0,0.0000093682,0,0.0001059914,0
358886.718750,8913.0000000000,0,2000.0000000000,0,273.9737967496,0,865.7571977288,0,0.1135159228,0,5.5417001617,0,56.0796472653,0,0.0000055625,0,0.0000095684,0,0.0001116286,0
360717.773438,8913.0000000000,0,2000.0000000000,0,272.6437633187,0,861.5542920870,0,0.1166790925,0,5.6438853734,0,58.9307827541,0,0.0000062637,0,0.0000098135,0,0.0001169866,0
362548.828125,8913.0000000000,0,2000.0000000000,0,271.3268721408,0,857.3929159649,0,0.1221521418,0,5.6231583081,0,58.1267036623,0,0.0000066710,0,0.0000101045,0,0.0001223573,0
364379.882813,8913.0000000000,0,2000.0000000000,0,270.0229279593,0,853.2724523514,0,0.1306587784,0,5.4899062022,0,53.4828307010,0,0.0000067495,0,0.0000104696,0,0.0001283994,0
